time,linear_accel_x,linear_accel_y,linear_accel_z,angular_vel_x,angular_vel_y,angular_vel_z
0.104544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.304586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.504641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.704720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.904497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.004522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.104970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.304535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.504569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.704519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.804576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.004548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.104565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.305343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.505211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.704514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.804640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.004561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.104640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.205663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.306295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.504619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.704526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.804564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.904585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.104516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.204671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.404919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.604655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.805500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.004514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.105220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.304545,0.019000,0.000000,0.000000,0.000000,0.000000,0.000000
5.404546,0.027750,0.000000,0.000000,0.000000,0.000000,0.000000
5.504629,0.036000,0.000000,0.000000,0.000000,0.000000,0.000000
5.704538,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000
5.804615,0.057750,0.000000,0.000000,0.000000,0.000000,0.000000
5.904702,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
6.104577,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
6.304557,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000
6.404597,0.087750,0.000000,0.000000,0.000000,0.000000,0.000000
6.504635,0.091000,0.000000,0.000000,0.000000,0.000000,0.000000
6.704630,0.096000,0.000000,0.000000,0.000000,0.000000,0.000000
6.804805,0.097750,0.000000,0.000000,0.000000,0.000000,0.000000
7.004563,0.099750,0.000000,0.000000,0.000000,0.000000,0.000000
7.204583,0.099750,0.000000,0.000000,0.000000,0.000000,0.000000
7.304806,0.099000,0.000000,0.000000,0.000000,0.000000,0.000000
7.405335,0.097750,0.000000,0.000000,0.000000,0.000000,0.000000
7.604558,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000
7.704618,0.091000,0.000000,0.000000,0.000000,0.000000,0.000000
7.904559,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000
8.104569,0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
8.204570,0.069750,0.000000,0.000000,0.000000,0.000000,0.000000
8.304666,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
8.504556,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000
8.604617,0.043750,0.000000,0.000000,0.000000,0.000000,0.000000
8.804639,0.027750,0.000000,0.000000,0.000000,0.000000,0.000000
8.904654,0.019000,0.000000,0.000000,0.000000,0.000000,0.000000
9.005710,0.009750,0.000000,0.000000,0.000000,0.000000,0.000000
9.204621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.404547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.504547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.604570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.804543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.004547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.204549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.304577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.504995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.606342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.804714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.004586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.204728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.404733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.605097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.804733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.905784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.104622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.304570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.504535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.604546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.804538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.904581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.004581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.204501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.304606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.504547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.704522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.804671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.905070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.005367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.106238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.304639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.504682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.704511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.804612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.004550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.104897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.304972,-0.019000,0.000000,0.000000,0.000000,0.000000,0.000000
15.504581,-0.036000,0.000000,0.000000,0.000000,0.000000,0.000000
15.604689,-0.043750,0.000000,0.000000,0.000000,0.000000,0.000000
15.804633,-0.057750,0.000000,0.000000,0.000000,0.000000,0.000000
15.905418,-0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
16.104639,-0.075000,0.000000,0.000000,0.000000,0.000000,0.000000
16.304651,-0.084000,0.000000,0.000000,0.000000,0.000000,0.000000
16.504824,-0.091000,0.000000,0.000000,0.000000,0.000000,0.000000
16.606058,-0.093750,0.000000,0.000000,0.000000,0.000000,0.000000
16.804777,-0.097750,0.000000,0.000000,0.000000,0.000000,0.000000
17.004822,-0.099750,0.000000,0.000000,0.000000,0.000000,0.000000
17.105207,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
17.304564,-0.099000,0.000000,0.000000,0.000000,0.000000,0.000000
17.404628,-0.097750,0.000000,0.000000,0.000000,0.000000,0.000000
17.604620,-0.093750,0.000000,0.000000,0.000000,0.000000,0.000000
17.804553,-0.087750,0.000000,0.000000,0.000000,0.000000,0.000000
17.904614,-0.084000,0.000000,0.000000,0.000000,0.000000,0.000000
18.004618,-0.079750,0.000000,0.000000,0.000000,0.000000,0.000000
18.204598,-0.069750,0.000000,0.000000,0.000000,0.000000,0.000000
18.304796,-0.064000,0.000000,0.000000,0.000000,0.000000,0.000000
18.504551,-0.051000,0.000000,0.000000,0.000000,0.000000,0.000000
18.706857,-0.036000,0.000000,0.000000,0.000000,0.000000,0.000000
18.904550,-0.019000,0.000000,0.000000,0.000000,0.000000,0.000000
19.004562,-0.009750,0.000000,0.000000,0.000000,0.000000,0.000000
19.204554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.304582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.404711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.604588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.804569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.904623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.004647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.204577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.304593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.405252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.604569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.804626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.005454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.204575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.404565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.504566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.605207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.804562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.005048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.204750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.404504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.504518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.605501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.804661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.004521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.104591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
