time,linear_x,linear_y,linear_z,angular_z
1767638223.293484,0.000000,0.000000,0.000000,0.000000
1767638223.313592,0.000000,0.000000,0.000000,0.000000
1767638223.333536,0.000000,0.000000,0.000000,0.000000
1767638223.353579,0.000000,0.000000,0.000000,0.000000
1767638223.373478,0.000000,0.000000,0.000000,0.000000
1767638223.393556,0.000000,0.000000,0.000000,0.000000
1767638223.413473,0.000000,0.000000,0.000000,0.000000
1767638223.433524,0.000000,0.000000,0.000000,0.000000
1767638223.453559,0.000000,0.000000,0.000000,0.000000
1767638223.473470,0.000000,0.000000,0.000000,0.000000
1767638223.493518,0.000000,0.000000,0.000000,0.000000
1767638223.513541,0.000000,0.000000,0.000000,0.000000
1767638223.533473,0.000000,0.000000,0.000000,0.000000
1767638223.553465,0.000000,0.000000,0.000000,0.000000
1767638223.573505,0.000000,0.000000,0.000000,0.000000
1767638223.593519,0.000000,0.000000,0.000000,0.000000
1767638223.613675,0.000000,0.000000,0.000000,0.000000
1767638223.633521,0.000000,0.000000,0.000000,0.000000
1767638223.653584,0.000000,0.000000,0.000000,0.000000
1767638223.673548,0.000000,0.000000,0.000000,0.000000
1767638223.713668,0.000000,0.000000,0.000000,0.000000
1767638223.733589,0.000000,0.000000,0.000000,0.000000
1767638223.753495,0.000000,0.000000,0.000000,0.000000
1767638223.773577,0.000000,0.000000,0.000000,0.000000
1767638223.793623,0.000000,0.000000,0.000000,0.000000
1767638223.813543,0.000000,0.000000,0.000000,0.000000
1767638223.833557,0.000000,0.000000,0.000000,0.000000
1767638223.853517,0.000000,0.000000,0.000000,0.000000
1767638223.873527,0.000000,0.000000,0.000000,0.000000
1767638223.893543,0.000000,0.000000,0.000000,0.000000
1767638223.913568,0.000000,0.000000,0.000000,0.000000
1767638223.933501,0.000000,0.000000,0.000000,0.000000
1767638223.953542,0.000000,0.000000,0.000000,0.000000
1767638223.973504,0.000000,0.000000,0.000000,0.000000
1767638223.993609,0.000000,0.000000,0.000000,0.000000
1767638224.013587,0.000000,0.000000,0.000000,0.000000
1767638224.033519,0.000000,0.000000,0.000000,0.000000
1767638224.053588,0.000000,0.000000,0.000000,0.000000
1767638224.073547,0.000000,0.000000,0.000000,0.000000
1767638224.093721,0.000000,0.000000,0.000000,0.000000
1767638224.113546,0.000000,0.000000,0.000000,0.000000
1767638224.133655,0.000000,0.000000,0.000000,0.000000
1767638224.153589,0.000000,0.000000,0.000000,0.000000
1767638224.173492,0.000000,0.000000,0.000000,0.000000
1767638224.193579,0.000000,0.000000,0.000000,0.000000
1767638224.213564,0.000000,0.000000,0.000000,0.000000
1767638224.233534,0.000000,0.000000,0.000000,0.000000
1767638224.253620,0.000000,0.000000,0.000000,0.000000
1767638224.273628,0.000000,0.000000,0.000000,0.000000
1767638224.293553,0.000000,0.000000,0.000000,0.000000
1767638224.313619,0.000000,0.000000,0.000000,0.000000
1767638224.333572,0.000000,0.000000,0.000000,0.000000
1767638224.353568,0.000000,0.000000,0.000000,0.000000
1767638224.373520,0.000000,0.000000,0.000000,0.000000
1767638224.393534,0.000000,0.000000,0.000000,0.000000
1767638224.413530,0.000000,0.000000,0.000000,0.000000
1767638224.433547,0.000000,0.000000,0.000000,0.000000
1767638224.453538,0.000000,0.000000,0.000000,0.000000
1767638224.473682,0.000000,0.000000,0.000000,0.000000
1767638224.493584,0.000000,0.000000,0.000000,0.000000
1767638224.513544,0.000000,0.000000,0.000000,0.000000
1767638224.533541,0.000000,0.000000,0.000000,0.000000
1767638224.553610,0.000000,0.000000,0.000000,0.000000
1767638224.573595,0.000000,0.000000,0.000000,0.000000
1767638224.593587,0.000000,0.000000,0.000000,0.000000
1767638224.613583,0.000000,0.000000,0.000000,0.000000
1767638224.633654,0.000000,0.000000,0.000000,0.000000
1767638224.653573,0.000000,0.000000,0.000000,0.000000
1767638224.673649,0.000000,0.000000,0.000000,0.000000
